order_id,customer_id,order_date,status,total_amount,shipping_country
1468,5e7e46f6-6aa2-4fa9-b64a-240c0c2a805f,2025-02-11T23:28:46.491689,paid,6917.37,India
1469,9298ec18-7a0c-4081-b91f-62f2e7680a90,2024-07-06T23:28:46.491719,pending,5738.61,India
1470,e0b81d30-f7ee-4ff6-a15c-176fda98df40,2025-01-01T23:28:46.491750,pending,3799.35,India
1471,c2a601ff-41e9-4246-932b-b14aacd01251,2025-01-28T23:28:46.491780,returned,7460.34,Australia
1472,7667e45b-1d5a-461e-abaa-12f7fd6c2af9,2024-10-09T23:28:46.491810,shipped,2531.22,India
1473,cb3c958c-6f88-4648-8a9c-611a13f418c7,2023-12-24T23:28:46.491840,paid,8359.33,Japan
1474,9097efbc-6180-4379-8d24-6c8774e0c185,2024-06-16T23:28:46.491870,paid,5647.39,Germany
1475,886d8b74-8af0-4d25-aa16-6a667105fb62,2024-03-22T23:28:46.491900,shipped,847.10,France
1476,25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,2025-10-06T23:28:46.491929,paid,2792.94,Australia
1477,c992963b-872b-4fc9-b1ad-58d8033f5e4c,2024-07-27T23:28:46.491958,paid,4244.10,France
1478,27580021-a756-485a-aff0-521d11fdc286,2025-03-21T23:28:46.491986,shipped,6806.40,Germany
1479,05c97be5-ab51-4c33-986b-78fb7cc6288c,2025-06-02T23:28:46.492017,returned,4672.85,France
1480,65d1c792-1830-49fe-b978-aa72fdae2081,2025-07-02T23:28:46.492047,paid,9530.14,USA
1481,07625f86-27d4-4804-822c-194b627839ff,2024-08-29T23:28:46.492077,pending,5614.74,Australia
1482,0f2053a6-0b97-4462-82ea-fbfea659ed59,2025-04-14T23:28:46.492105,returned,4351.90,India
1483,6ed9e651-3ee1-4945-94f2-a9719b976d81,2025-06-10T23:28:46.492134,paid,6790.80,USA
1484,ce10d58b-e1cb-44bc-877f-afbba731ec48,2025-10-29T23:28:46.492163,paid,3632.31,India
1485,24369008-5b0c-4d28-9cdb-c37a76c6971d,2025-08-16T23:28:46.492192,paid,2749.96,Germany
1486,0df232d5-d0eb-48b6-8f66-30887ca82406,2025-05-24T23:28:46.492221,cancelled,7947.43,Australia
1487,0ca29073-8800-42d5-ba7a-5e69df834b2c,2025-01-31T23:28:46.492250,paid,765.92,India
1488,2206215c-3012-472b-8bda-595caca3a5b0,2025-09-02T23:28:46.492279,paid,2179.35,UK
1489,95906eec-7fa0-44df-b57b-97125226490f,2024-07-17T23:28:46.492309,returned,9109.26,Australia
1490,01bfae04-8084-41f5-9a83-a39b3cc7eea0,2025-06-23T23:28:46.492339,cancelled,4788.80,Australia
1491,aae5111c-d590-44b5-85f0-086a1f2a6760,2024-11-06T23:28:46.492368,shipped,3208.02,India
1492,b8745775-6c0a-4900-912a-d85ccb26d30f,2024-02-18T23:28:46.492398,cancelled,1553.12,India
1493,e4c59372-176c-4d8b-9aac-c2a8f9165be7,2024-11-03T23:28:46.492427,paid,5126.81,India
1494,4388e90d-a5c0-46c5-8d96-7747c7ef13c7,2025-08-20T23:28:46.492472,shipped,1994.77,UK
1495,a8631834-2865-44dc-9b0d-986fb7ae256c,2023-12-16T23:28:46.492508,pending,3879.73,Germany
1496,37fc2838-2485-4d91-8c50-63348358e1f8,2025-03-08T23:28:46.492541,shipped,12031.44,USA
1497,6698201d-0cf9-4e35-a9f6-230eab92f418,2025-07-29T23:28:46.492573,paid,1585.60,USA
1498,3a447082-74d9-4d0c-b642-7e85e9d9517b,2024-10-01T23:28:46.492605,shipped,554.16,Australia
1499,c4367a30-6fdd-459a-a4e2-76f5d7999b0a,2024-07-28T23:28:46.492635,shipped,6533.98,France
1500,4e1d5a08-4325-4ee0-b7d6-afd3b4c27fd6,2024-07-22T23:28:46.492664,paid,4077.08,USA
